PVSYST 8.0.15
;File;File date;Description
Project;25_08_25_Bowen Solar Farm 2021 - per inverter.PRJ;15/09/25 12h08;25_08_25_Bomen PVSyst - 2021 - per inverter;
Geographical Site;Wagga Wagga;15/09/25 12h08;Wagga Wagga;Australia;Australia;;
Weather data;Bomen Solar Farm 2021 with wind speed.MET;05/09/25 16h07;Bomen Solar Farm 2021 wind;Custom file;Imported;
Simulation variant;25_08_25_Bowen Solar Farm 2021 - per inverter.VC3;10/09/25 11h52;24_10_08_Match_measured_inv_2_1Uc12Uv1.1Hay;
Simulation date;;15/09/25 13h40

Simulation:;Hourly values; from 01/01/21; to 30/12/21 

date;HSol;AzSol;AngInc;AngProf;PlTilt;PlAzim;PhiAng;GlobHor;DiffHor;BeamHor;T_Amb;WindVel;PrecWat;BeamTrp;DifITrp;CircTrp;HBndTrp;AlbTrp;GlobTrp;GincThr;GlobInc;BeamInc;CircInc;DifSInc;Alb_Inc;Bm_Gl;DifA_Gl;DifS_Gl;Alb_Gl;GlobShd;ShdLoss;ShdBLss;ShdCLss;ShdDLss;ShdALss;GlobIAM;IAMLoss;IAMBLss;IAMCLss;IAMDLss;IAMALss;GlobSlg;SlgLoss;SlgBLss;SlgCLss;SlgDLss;SlgALss;GlobEff;BeamEff;CircEff;DiffEff;Alb_Eff;GlobGnd;ReflLss;BkVFLss;DifSBak;BackShd;GlobBak;ReflFrt;ReflBck;BmIncBk;BmSFBak;BIAMFBk;BeamBak;FTransp;FShdGl;FShdBm;FShdCrc;FShdDif;FShdAlb;FIAMGl;FIAMBm;FIAMCrc;FIAMDif;FIAMAlb;FSlgGl;FSlgBm;FSlgCrc;FSlgDif;FSlgAlb;FIAMShd;FEffDif;FEffAlb;EArrRef;EArrNom;DegrLss;GIncLss;TempLss;ModQual;LIDLoss;MismBak;UnavLss;IL_Nigh;Aux_Lss;EUseful;TotInstCost;ModuleCost;InverterCost;BatteryCost;OwnFunds;TotLoan;AvgOpCost_yr;LCOE;NPV;IRR;PaybackPeriod;ROI;MisLoss;OhmLoss;EArrMPP;EArray;TExtON;TArray;TArrWtd;DTArr;DTArrGl;IArray;UArray;ArrayON;InvLoss;IL_Oper;IL_Pmin;IL_Vmin;IL_Pmax;IL_Vmax;IL_Imax;Syst_ON;EOutInv;E_Grid;EDirUse;EffArrR;EffArrC;EffSysR;EffSysC;EffInvB;EffInvR;Yr;Ya;Yf;Lc;Ls;Lcr;Lsr;PR;DiffGnd;PRBifi;OptimizerCost
01/01/21 08:00;42.867;-89.863;0.1003;42.867;47.133;-90;-47.133;395.69;311.3;84.395;21.06;6.64;0;124.06;182.7;137.93;3.0744;12.903;460.67;0;460.67;124.06;137.93;185.78;12.903;0.2693;0.4313;0;0.0347;432.28;28.385;0;0;16.416;11.969;425.4;5.5894;0.0004;0.0005;5.5398;0.0487;430.98;1.2968;0.3722;0.4138;0.5081;0.0028;429.52;123.68;137.52;163.31;0.883;211.87;168.65;72.808;14.253;2.2925;44.494;4.1199;32.534;0;1;0;0;1.1642;0.9384;1;1;0.9101;0.2509;0.987;1;1;0.9666;0.9878;0.997;0.997;1;0.997;0.997;0.9234;0.8771;0.2471;1.3784;1.3824;0.0083;0.0079;0.0602;0.0091;0.0324;0.0008;0;0;0.088;1.1255;0;0;0;0;0;0;0;0;0;0;0;0;0.0261;0.0046;1.233;1.233;0;37.299;37.299;16.239;0.0382;1189.6;1036.4;1;0.0195;0.0195;0;0;0;0;0;0;1.2135;1.1255;0;17.041;19.733;15.555;18.013;98.42;98.42;11.056;9.8899;9.0278;1.166;0.8621;0.1055;0.078;0.8166;139.74;0.7624;0
01/01/21 09:00;55.076;-79.942;5.738;55.491;34.509;-90;-34.509;799.59;179.5;620.09;24.26;6.01;0;752.5;50.009;151.29;20.152;14.351;988.3;0;988.3;752.5;151.29;70.161;14.351;0.7614;0.0855;0;0.0349;971.61;16.696;0;0;3.876;12.82;966.16;2.5343;0.1487;0.0299;2.1351;0.2206;968.69;2.9148;2.2575;0.4539;0.1989;0.0046;970.27;750.09;150.81;63.951;1.3062;413.08;328.81;137.35;6.3573;3.6452;70.746;4.1153;68.034;0;1;0;0;1.236;0.9831;1;1;0.9225;0.6284;0.9974;0.9998;1;0.9536;0.9898;0.997;0.997;1;0.997;0.997;0.9776;0.877;0.6202;2.9571;3.0603;0.0184;0.0006;0.4119;0.0184;0.0653;0.0011;0;0;0.088;2.3412;0;0;0;0;0;0;0;0;0;0;0;0;0.0526;0.0203;2.4716;2.4716;0;63.262;63.262;39.002;0.0404;2635.5;937.84;1;0.0424;0.0424;0;0;0;0;0;0;2.4292;2.3412;0;15.923;18.438;15.082;17.465;98.283;98.283;23.719;19.825;18.779;3.8938;1.0462;0.1642;0.0441;0.7917;34.333;0.7521;0
01/01/21 10:00;66.771;-64.522;9.7679;68.821;21.179;-90;-21.179;590.9;432.2;158.71;24.82;5.61;0;170.2;251.37;184.5;3.7071;4.071;613.85;0;613.85;170.2;184.5;255.08;4.071;0.2773;0.4222;0;0.0127;603.97;9.8837;0;0;6.4624;3.4213;593.42;8.7386;0.0573;0.0621;8.4778;0.1416;602.16;1.8119;0.5106;0.5535;0.7459;0.0019;594.46;169.63;183.88;239.4;0.5062;345.54;275.05;112.03;1.575;3.0057;58.335;1.0454;59.766;0;1;0;0;1.0388;0.9839;1;1;0.9743;0.5601;0.9855;0.9997;1;0.9653;0.9674;0.997;0.997;1;0.997;0.997;0.9667;0.9376;0.5403;1.8367;1.9065;0.0115;0.0013;0.1621;0.0121;0.043;0.0009;0;0;0.088;1.5189;0;0;0;0;0;0;0;0;0;0;0;0;0.0347;0.0083;1.6326;1.6326;0;49.086;49.086;24.266;0.0409;1640.6;995.15;1;0.0257;0.0257;0;0;0;0;0;0;1.6069;1.5189;0;16.934;19.609;15.754;18.243;98.425;98.425;14.732;13.096;12.184;1.6367;0.9121;0.1111;0.0619;0.827;158.44;0.7729;0
01/01/21 11:00;76.082;-31.068;11.89;82.712;7.2878;-90;-7.2878;601.29;464.4;136.9;26.1;5.5099;0;138.01;260.53;204.46;1.6262;0.4955;605.13;0;605.13;138.01;204.46;262.16;0.4955;0.2281;0.4341;0;0.0035;603.59;1.5339;0;0;1.1218;0.4122;590.57;11.208;0.0565;0.0837;11.049;0.0187;601.78;1.8108;0.414;0.6134;0.7831;0.0002;590.64;137.54;203.76;249.21;0.0643;357.67;284.7;114.35;0.0519;3.1132;60.422;0.0711;63.483;0;1;0;0;1.0064;0.9975;1;1;0.9957;0.8057;0.9814;0.9996;1;0.9573;0.989;0.997;0.997;1;0.997;0.997;0.976;0.9503;0.7945;1.8106;1.8994;0.0114;0.0014;0.1706;0.012;0.0426;0.001;0;0;0.088;1.5045;0;0;0;0;0;0;0;0;0;0;0;0;0.0343;0.0083;1.6178;1.6178;0;50.425;50.425;24.325;0.0412;1635.1;989.41;1;0.0253;0.0253;0;0;0;0;0;0;1.5925;1.5045;0;17.022;19.711;15.829;18.33;98.435;98.435;14.523;12.977;12.068;1.5463;0.909;0.1065;0.0626;0.8309;156.66;0.774;0
01/01/21 12:00;76.285;29.36;11.925;83.177;6.8233;90;6.8233;507.9;448.3;59.598;26.09;5.55;0;60.023;307.87;140.33;-0.265;0.3669;508.33;0;508.33;60.023;140.33;307.6;0.3669;0.1181;0.6058;0;0.0002;506.84;1.4834;0;0;1.1784;0.305;492.18;13.144;0.0246;0.0576;13.047;0.0139;505.32;1.5205;0.1801;0.421;0.9193;0.0002;492.23;59.819;139.86;292.46;0.0479;302.77;241;95.915;0.0135;2.6769;51.954;0.0471;54.617;0;1;0;0;1.0008;0.9971;1;1;0.9962;-1.993;0.974;0.9996;1;0.9573;1;0.997;0.997;1;0.997;1;0.9682;0.9508;-2.1232;1.521;1.5863;0.0095;0.0051;0.1195;0.0102;0.0361;0.0009;0;0;0.088;1.2612;0;0;0;0;0;0;0;0;0;0;0;0;0.0291;0.0059;1.3701;1.3701;0;46.258;46.258;20.168;0.041;1366.1;1002.9;1;0.021;0.021;0;0;0;0;0;0;1.3492;1.2612;0;17.161;19.872;15.796;18.292;98.471;98.471;12.2;10.99;10.116;1.2098;0.874;0.0992;0.0716;0.8292;184.97;0.7712;0
01/01/21 13:00;67.136;63.823;9.8698;69.272;20.728;90;20.728;804.9;338.2;466.71;26.53;5.6401;0;499.01;121.24;227.63;13.129;5.3143;866.33;0;866.33;499.01;227.63;134.37;5.3143;0.576;0.1612;0;0.0213;858.6;7.7286;0;0;3.2822;4.4464;851.1;4.9231;0.1696;0.0774;4.4868;0.1893;856.02;2.5758;1.497;0.6829;0.3933;0.0026;852.46;497.34;226.87;126.21;0.676;461.58;367.42;149.33;2.092;4.0307;78.228;1.3621;80.167;0;1;0;0;1.0763;0.9911;1;1;0.9729;0.7589;0.9942;0.9997;1;0.9618;0.9864;0.997;0.997;1;0.997;0.997;0.9824;0.933;0.7464;2.5921;2.7225;0.0164;-0.0018;0.3514;0.0165;0.0585;0.0012;0;0;0.088;2.0925;0;0;0;0;0;0;0;0;0;0;0;0;0.0472;0.0163;2.2169;2.2169;0;61.607;61.607;35.077;0.0412;2347.6;944.31;1;0.0364;0.0364;0;0;0;0;0;0;2.1805;2.0925;0;16.292;18.866;15.378;17.807;98.357;98.357;20.792;17.782;16.784;3.0099;0.998;0.1448;0.048;0.8072;76.245;0.7569;0
01/01/21 14:00;55.474;79.554;5.8985;55.92;34.08;90;34.08;922.89;156.6;766.29;26.84;5.8101;0;925.19;52.335;119.95;17.159;16.167;1130.8;0;1130.8;925.19;119.95;69.494;16.167;0.8182;0.0758;0;0.0295;1112.7;18.127;0;0;3.7572;14.37;1106.7;2.5927;0.1879;0.0244;2.1185;0.2618;1109.3;3.338;2.7756;0.3598;0.1972;0.0054;1111.2;922.23;119.57;63.421;1.5306;478.21;380.65;162.21;5.5284;3.9731;77.111;4.4537;75.555;0;1;0;0;1.2253;0.984;1;1;0.9282;0.5688;0.9977;0.9998;1;0.9563;0.9861;0.997;0.997;1;0.997;0.997;0.9787;0.8849;0.5593;3.3834;3.4966;0.021;0.008;0.5842;0.0202;0.0716;0.0011;0;0;0.088;2.5715;0;0;0;0;0;0;0;0;0;0;0;0;0.0577;0.0263;2.7065;2.7065;0;72.405;72.405;45.565;0.0412;3014.5;897.83;1;0.0469;0.0469;0;0;0;0;0;0;2.6595;2.5715;0;15.238;17.646;14.479;16.766;98.266;98.266;27.139;21.709;20.627;5.4302;1.0824;0.2001;0.0399;0.76;35.814;0.7237;0
01/01/21 15:00;43.272;89.576;0.3084;43.272;46.728;90;46.728;416.5;342.8;73.696;26.1;6.0501;0;107.51;219.06;120.88;-4.9807;13.362;455.84;0;455.84;107.51;120.88;214.08;13.362;0.2359;0.499;0;0.0184;424.84;30.994;0;0;18.644;12.35;417.13;6.4403;0.0011;0.0013;6.3845;0.0534;423.57;1.2745;0.3225;0.3627;0.5863;0.003;421.58;107.19;120.52;188.46;0.9559;230.96;183.84;79.453;13.382;2.3893;46.372;4.4555;35.379;0;1;0;0;1.0945;0.932;1;1;0.9149;-0.4735;0.9848;1;1;0.968;1;0.997;0.997;1;0.997;1;0.9151;0.883;-0.4784;1.3639;1.3626;0.0082;0.0081;0.0855;0.0088;0.0313;0.0008;0;0;0.088;1.0836;0;0;0;0;0;0;0;0;0;0;0;0;0.0252;0.0045;1.1901;1.1901;0;42.653;42.653;16.553;0.0397;1173.4;1014.3;1;0.0185;0.0185;0;0;0;0;0;0;1.1716;1.0836;0;16.622;19.248;15.135;17.526;98.446;98.446;10.94;9.546;8.6918;1.3941;0.8542;0.1274;0.0781;0.7945;166.9;0.7391;0
01/01/21 16:00;31.04;97.653;6.5521;31.267;58.733;90;58.733;276.2;248.6;27.596;25.25;6.3701;0;53.17;150.93;96.12;-5.7369;13.55;308.03;0;308.03;53.17;96.12;145.19;13.55;0.1726;0.5153;0;0.0254;277.81;30.22;0;0;17.619;12.601;272.44;4.5394;0.012;0.0217;4.4513;0.0544;276.98;0.8334;0.1595;0.2884;0.3827;0.0028;277.2;52.998;95.81;122.74;0.8925;147.39;117.32;54.138;20.577;1.9462;37.772;4.7599;19.142;0;1;0;0;1.1152;0.9019;1;1;0.8833;-0.6127;0.9836;0.9998;1;0.9665;1;0.997;0.997;1;0.997;1;0.8845;0.8511;-0.6178;0.9216;0.9112;0.0055;0.0145;0.0354;0.006;0.0212;0.0006;0;0;0.088;0.7075;0;0;0;0;0;0;0;0;0;0;0;0;0.0171;0.0022;0.8086;0.8086;0;35.83;35.83;10.58;0.0388;782.84;1033;1;0.0131;0.0131;0;0;0;0;0;0;0.7955;0.7075;0;16.714;19.355;14.624;16.934;98.375;98.375;7.3927;6.4863;5.6751;0.9064;0.8112;0.1226;0.1097;0.7677;130.36;0.7041;0
01/01/21 17:00;19.024;105.18;37.764;19.66;35.021;90;35.021;290.3;152.8;137.5;24.77;6.4501;0;333.48;102.5;97.243;3.7722;5.3613;542.36;0;542.36;333.48;97.243;106.28;5.3613;0.6149;0.2058;0;0.0168;531.58;10.783;0;0;5.997;4.7857;524.28;5.7034;1.8542;0.5407;3.2292;0.0793;529.98;1.5947;1.0004;0.2917;0.3008;0.0017;525.04;330.63;96.41;96.749;0.4946;73.82;58.76;24.54;3.6256;0.7736;15.014;0.7583;12.162;0;1;0;0;1.8683;0.9801;1;1;0.9415;0.476;0.9892;0.9944;1;0.9664;0.9817;0.997;0.997;1;0.997;0.997;0.9667;0.9072;0.4659;1.6228;1.6071;0.0097;0.0048;0.1144;0.0103;0.0367;0.0002;0;0;0.088;1.2859;0;0;0;0;0;0;0;0;0;0;0;0;0.0296;0.0061;1.3953;1.3953;0;45.114;45.114;20.344;0.0388;1384.3;1008;1;0.0214;0.0214;0;0;0;0;0;0;1.3739;1.2859;0;16.38;18.967;15.095;17.48;98.465;98.465;13.017;11.192;10.315;1.8245;0.8776;0.1402;0.0674;0.7924;70.652;0.7766;0
01/01/21 18:00;7.4331;112.9;71.714;8.0611;11.822;90;11.822;31.099;30.699;0.4004;22.2;6.3601;0;0.9712;30.564;-0.4678;-0.5066;0.0673;30.628;0;30.628;0.9712;-0.4678;30.057;0.0673;0.0317;0.9836;0;-0.0143;30.286;0.342;0;0;0.2862;0.0558;28.948;1.2473;0.1256;-0.0605;1.1797;0.0026;30.195;0.0909;0.0029;-0.0014;0.0893;0;28.961;0.8426;-0.4059;28.502;0.0088;18.576;14.786;5.7982;-0.0091;0.168;3.2605;0.013;3.4376;0;1;0;0;0.9849;0.9888;1;1;0.9906;1;0.9587;0.8703;1;0.9609;1;0.997;0.997;1;0.997;1;0.9451;0.9491;1;0.0916;0.0938;0.0006;0.0109;-0.0006;0.0006;0.0021;0.0001;0;0;0.088;-0.0134;0;0;0;0;0;0;0;0;0;0;0;0;0.0017;0.0001;0.0785;0.0785;0;23.34;23.34;1.1397;0.0394;78.782;996.13;1;0.0038;0.0038;0;0;0;0;0;0;0.0746;-0.0134;0;16.313;18.89;-2.7758;-3.2143;95.12;95.12;0.7351;0.6295;-0.1071;0.1056;0.7366;0.1437;1.0021;0;18.572;0;0
01/01/21 19:00;0.9644;117.72;87.661;1.0894;1.5535;90;1.5535;0;0;0;20.47;6.41;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0.0004;0.088;-0.0884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-20.47;0;0;0;0;0.0004;0;0;0;0;0;0;0;-0.0004;-0.0884;0;0;0;0;0;0;0;0;0;-0.7088;0;0.7088;1;1;0;0;0;0
01/01/21 20:00;0;0;90;0;0;90;0;0;0;0;19.43;6.57;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0.0004;0.088;-0.0884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-19.43;0;0;0;0;0.0004;0;0;0;0;0;0;0;-0.0004;-0.0884;0;0;0;0;0;0;0;0;0;-0.7088;0;0.7088;1;1;0;0;0;0
01/01/21 21:00;0;0;90;0;0;90;0;0;0;0;18.6;6.59;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0.0004;0.088;-0.0884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-18.6;0;0;0;0;0.0004;0;0;0;0;0;0;0;-0.0004;-0.0884;0;0;0;0;0;0;0;0;0;-0.7088;0;0.7088;1;1;0;0;0;0
